Date,APD,ALB,AMCR,AVY,BLL,CE,CF,CTVA,DOW,DD,EMN,ECL,FMC,FCX,IFF,IP,LIN,LYB,MLM,NEM,NUE,PKG,PPG,SEE,SHW,MOS,VMC,WRK
2016-01-21,96.06491088867188,45.71245574951172,6.86001443862915,53.305992126464844,32.15003204345703,53.0255012512207,25.218088150024414,,,52.67110824584961,52.731815338134766,96.45289611816406,28.33544921875,4.196505069732666,100.18028259277344,28.319772720336914,88.04464721679688,59.572391510009766,113.1666030883789,15.336614608764648,30.146854400634766,48.294776916503906,84.18982696533203,36.9083251953125,234.26950073242188,22.53617286682129,78.56841278076172,27.334136962890625
2016-01-22,97.54070281982422,47.43256378173828,6.86001443862915,54.98057556152344,32.965049743652344,54.63557815551758,24.959819793701172,,,54.201080322265625,53.85963821411133,99.42649841308594,28.44843292236328,3.818528890609741,102.26009368896484,29.110429763793945,88.16149139404297,62.68716049194336,118.16669464111328,15.327431678771973,30.44823455810547,49.77080535888672,85.32554626464844,37.9649772644043,238.1173095703125,21.831336975097656,81.55867004394531,28.332611083984375
2016-01-25,95.3598403930664,46.22108840942383,6.86001443862915,52.64521026611328,31.943880081176758,53.347503662109375,23.826801300048828,,,52.896854400634766,52.30997085571289,97.7881851196289,27.157154083251953,3.818528890609741,98.97006225585938,26.019691467285156,86.39987182617188,60.57069778442383,112.20098876953125,16.237146377563477,30.017688751220703,43.322872161865234,83.44794464111328,36.1204833984375,232.5265655517578,20.504066467285156,79.18939971923828,24.105993270874023
2016-01-26,97.08155822753906,47.97819137573242,6.86001443862915,53.95772171020508,32.51918411254883,55.002323150634766,24.568262100219727,,,53.24798583984375,53.95432662963867,98.61206817626953,28.109474182128906,4.070512771606445,100.28784942626953,26.251298904418945,88.20642852783203,61.992340087890625,114.37120819091797,16.99985122680664,31.464323043823242,42.89991760253906,84.79432678222656,37.047359466552734,237.5553741455078,20.915973663330078,80.4695816040039,24.083473205566406
2016-01-27,96.80279541015625,47.099632263183594,6.86001443862915,54.039188385009766,31.68979263305664,55.154388427734375,25.043134689331055,,,51.931217193603516,53.3689079284668,97.33360290527344,28.012630462646484,4.5066399574279785,99.97410583496094,26.28324317932129,88.17046356201172,61.265533447265625,114.72494506835938,17.863622665405273,30.741012573242188,42.986236572265625,84.9958267211914,36.88978958129883,240.25076293945312,20.6596736907959,79.92501831054688,24.473852157592773
2016-01-28,97.573486328125,47.86721420288086,6.86001443862915,53.72236633300781,32.07331848144531,55.56584930419922,25.2680721282959,,,52.10677719116211,54.290103912353516,98.48896026611328,27.939992904663086,4.2837300300598145,100.57473754882812,26.075597763061523,88.26034545898438,61.80863571166992,113.25263214111328,17.94632339477539,31.550434112548828,42.19211196899414,84.34553527832031,35.555084228515625,237.78396606445312,21.053281784057617,79.52375793457031,23.760656356811523
2016-01-29,103.88654327392578,48.68103790283203,6.86001443862915,55.11634826660156,32.03976821899414,56.952308654785156,24.993148803710938,,,52.67110824584961,52.697383880615234,102.15388488769531,28.827747344970703,4.458181381225586,104.85088348388672,27.321475982666016,89.87815856933594,62.27185821533203,120.05964660644531,18.34145164489746,33.64289093017578,43.875308990478516,87.12071990966797,37.56641387939453,243.5081024169922,22.060176849365234,84.26232147216797,26.48581314086914
2016-02-01,107.61698150634766,48.84749984741211,6.86001443862915,55.243072509765625,32.2171516418457,54.98443603515625,25.193092346191406,,,53.398475646972656,52.05168533325195,101.72772216796875,28.787397384643555,4.593864440917969,106.19560241699219,27.22563934326172,90.35450744628906,61.69682312011719,118.2813949584961,18.883607864379883,33.73760986328125,44.03066635131836,87.55119323730469,38.270843505859375,242.72708129882812,21.895414352416992,83.18276977539062,26.283113479614258
2016-02-02,107.2480239868164,47.959693908691406,6.86001443862915,54.18401336669922,31.44048500061035,53.38329315185547,24.53493881225586,,,56.4709587097168,50.57089614868164,99.36968231201172,27.867359161376953,4.215888500213623,105.0839614868164,27.041954040527344,88.2154312133789,60.05956268310547,115.86263275146484,18.44253158569336,33.143463134765625,43.081172943115234,85.21563720703125,37.464447021484375,237.10772705078125,20.229455947875977,83.04904174804688,25.044404983520508
2016-02-03,109.3551254272461,49.49484634399414,6.86001443862915,57.696109771728516,31.699382781982422,54.098876953125,25.03480339050293,,,58.61542510986328,52.774864196777344,101.59513854980469,29.118284225463867,4.700472831726074,108.11402893066406,27.289527893066406,92.83515167236328,60.283199310302734,115.97734832763672,20.528459548950195,34.3662109375,42.658226013183594,87.1115493774414,38.965999603271484,244.64146423339844,21.90456771850586,84.09036254882812,25.006872177124023
2016-02-04,111.63436889648438,48.04292678833008,6.86001443862915,58.2663688659668,32.52398681640625,54.43878936767578,25.484678268432617,,,59.430580139160156,52.82652282714844,103.38500213623047,30.344993591308594,5.5436506271362305,108.72361755371094,28.008304595947266,94.84840393066406,63.62162780761719,118.94109344482422,21.484128952026367,34.848419189453125,43.53865432739258,87.65194702148438,38.595252990722656,247.8797149658203,22.7009220123291,89.58367919921875,25.847694396972656
2016-02-05,111.17524719238281,47.66376876831055,6.86001443862915,57.20731735229492,31.267900466918945,52.78398132324219,24.968151092529297,,,58.552711486816406,51.99142074584961,100.54397583007812,29.820409774780273,5.504884719848633,107.02031707763672,27.928443908691406,94.4619369506836,63.693485260009766,117.6408462524414,22.430604934692383,34.37480926513672,43.7113151550293,85.05992889404297,37.68690872192383,243.93666076660156,22.75585174560547,89.4594497680664,25.074440002441406
2016-02-08,107.19883728027344,45.12058639526367,6.86001443862915,55.514625549316406,30.63026237487793,50.458290100097656,23.335268020629883,,,57.97584533691406,50.59672546386719,98.12910461425781,28.20631980895996,5.107524394989014,104.53710174560547,27.4412784576416,91.61280822753906,60.47486877441406,112.66944885253906,23.147354125976562,33.918434143066406,42.92580032348633,82.11072540283203,36.56538009643555,234.8981170654297,21.584192276000977,85.23678588867188,24.166053771972656
2016-02-09,108.60084533691406,46.13785934448242,6.86001443862915,56.92669677734375,31.234331130981445,51.46907424926758,23.71849822998047,,,58.43986129760742,50.30400848388672,101.51937866210938,27.867359161376953,4.84584903717041,104.73431396484375,28.056228637695312,93.31151580810547,60.47486877441406,123.21459197998047,22.329524993896484,33.505123138427734,43.02076721191406,83.33802032470703,37.47372055053711,240.4221954345703,21.840492248535156,86.94688415527344,24.541418075561523
2016-02-10,106.952880859375,46.32281494140625,6.86001443862915,57.06248474121094,31.287063598632812,50.93238067626953,23.432226181030273,,,57.888065338134766,50.493408203125,100.58184051513672,27.609106063842773,4.826465606689453,103.38964080810547,27.77669906616211,92.90705108642578,59.91580581665039,125.60468292236328,22.338714599609375,33.5395622253418,42.14031219482422,83.65859985351562,40.43973922729492,240.6888885498047,21.43773078918457,88.92445373535156,23.80855369567871
2016-02-11,104.2964859008789,46.32281494140625,6.86001443862915,56.374549865722656,30.721349716186523,50.18601608276367,24.451013565063477,,,56.182518005371094,50.31261444091797,97.8260498046875,27.060312271118164,4.739239692687988,90.08606719970703,26.78988265991211,91.72964477539062,58.64592361450195,123.71172332763672,23.009521484375,33.02289962768555,39.766578674316406,81.76268768310547,39.20698547363281,236.08863830566406,22.655160903930664,85.972412109375,22.73773956298828
2016-02-12,106.87090301513672,47.51580810546875,6.86001443862915,57.913352966308594,31.243925094604492,51.53486633300781,25.259313583374023,,,57.69994354248047,52.22386932373047,100.97960662841797,28.278955459594727,5.359508991241455,95.69795227050781,27.631105422973633,93.32049560546875,61.06588363647461,127.01963806152344,23.68951416015625,34.469539642333984,40.22406005859375,84.06158447265625,40.0782585144043,244.44146728515625,20.970897674560547,87.91178131103516,23.565534591674805
2016-02-16,107.69075775146484,48.38509750366211,6.86001443862915,58.68275833129883,31.766498565673828,52.77579879760742,26.21916961669922,,,58.72829818725586,53.68745422363281,102.89253997802734,29.6912841796875,6.173611164093018,95.50968170166016,28.39143943786621,93.47328186035156,62.23993682861328,129.45753479003906,22.568437576293945,34.59870529174805,40.90597915649414,85.74686431884766,40.254371643066406,246.62249755859375,21.54757308959961,89.096435546875,23.930068969726562
2016-02-17,108.64179229736328,48.8012580871582,6.86001443862915,58.112483978271484,32.17879867553711,53.46820831298828,26.690673828125,,,60.183013916015625,54.97023391723633,104.13313293457031,30.554826736450195,6.939255714416504,95.09733581542969,28.779706954956055,93.92269134521484,63.174354553222656,132.8036651611328,22.82573699951172,35.09813690185547,41.39797592163086,87.3466796875,39.948482513427734,246.82254028320312,23.158613204956055,91.08356475830078,24.841398239135742
