Date,ATVI,GOOGL,GOOG,T,CHTR,CMCSA,DISCA,DISCK,DISH,EA,FB,IPG,LYV,NFLX,NWSA,TMUS,TTWO,DIS,TWTR,VZ
3/5/20,61.11803818,1314.76001,1319.040039,34.65197372,505.1400146,39.88192749,25.22999954,23.81999969,31.43000031,110.0633392,185.1699982,19.90140533,55.45000076,372.7799988,10.8892355,89.86000061,117.2699966,113.9800034,34.97000122,54.74852753
3/6/20,59.57816696,1295.73999,1298.410034,34.51216888,496.7200012,39.49064255,25.44000053,24.06999969,29.20999908,107.5267181,181.0899963,19.25756836,53,368.9700012,10.84005356,87.86000061,117.6900024,115.2699966,33.45999908,54.47075653
3/9/20,56.97528076,1215.790039,1215.560059,32.33127594,463.2099915,37.05488205,23.64999962,22.54000092,24.93000031,100.7956924,169.5,17.51823425,47.25999832,346.4899902,9.974422455,79.75,113.8799973,104.3499985,32.45999908,53.47464371
3/10/20,60.31332779,1275.170044,1280.390015,33.41240692,476.7600098,38.24830246,25.07999992,23.81999969,26.34000015,103.242424,178.1900024,18.1044178,50.36000061,364.1300049,10.72945786,84.98000336,118.75,111.4599991,34.31000137,54.13552856
3/11/20,58.94234848,1210.900024,1215.410034,32.17284012,450.6499939,37.08422852,24.05999947,22.98999977,23.57999992,101.0453568,170.2400055,17.30682373,42.00999832,349.9200134,10.02409554,86.44999695,119.0500031,105.5100021,31.29999924,52.51683044
3/12/20,54.2035141,1111.550049,1114.910034,29.19974136,427.5400085,34.17892075,22.28000069,21.19000053,19.85000038,93.22577667,154.4700012,14.66419411,36.20000076,315.25,9.159778595,76.76000214,108.3600006,91.80999756,26.78000069,49.03996658
3/13/20,58.65424347,1214.27002,1219.72998,32.12623978,454.1900024,38.47330093,22.88999939,21.29000092,21.59000015,96.93083954,170.2799988,16.4419632,42.84999847,336.2999878,10.40161419,85.38999939,116.6200027,102.5199966,29.29000092,51.88466644
3/16/20,52.41527176,1073,1084.329956,29.64710236,389.1099854,35.25496674,20.62999916,18.89999962,18.79000092,88.55200195,146.0099945,14.57770824,36.31000137,298.8399963,10.07376957,76.52999878,108.0100021,95.01000214,24.04000092,48.83882904
3/17/20,55.79305649,1118.060059,1119.800049,31.44587708,393.019989,37.38747787,21.51000023,19.53000069,20.87999916,95.28303528,149.4199982,14.86599541,33.91999817,319.75,10.80893612,78.34999847,116.4700012,93.52999878,24.47999954,52.0187645
3/18/20,55.22678375,1091.189941,1096.800049,30.61638832,381.519989,34.90280533,19.87999916,17.63999939,18.73999977,90.08995056,146.9600067,14.12605858,29.5,315.4700012,9.815466881,74.31999969,106.6200027,88.80000305,22,52.02833939
3/19/20,53.77632141,1111.670044,1115.290039,29.03197861,393.0599976,35.15713882,21.21999931,18.88999939,21.87000084,89.94015503,153.1300049,13.54948521,32.91999817,332.0299988,9.60683918,79.44999695,106.3600006,94.93000031,24.12999916,51.35787201
3/20/20,51.70991135,1068.209961,1072.319946,26.51556206,371.7000122,32.64312363,18.76000023,16.87000084,19.96999931,86.8243103,149.7299957,12.03117371,33.97000122,332.8299866,8.96108532,74.55000305,100.1500015,85.98000336,23.95000076,49.61465454
3/23/20,56.10103226,1054.130005,1056.619995,24.94979477,381.7799988,33.4256897,18.48999977,16.45999908,18.14999962,95.34295654,148.1000061,12.37711811,37.33000183,360.269989,8.176243782,75.69999695,109.8199997,85.76000214,24.69000053,48.18751907
3/24/20,54.07436371,1130.01001,1134.459961,26.18004227,419.3999939,33.88545227,20.03000069,18.07999992,20.73999977,94.17451477,160.9799957,14.193326,42.93999863,357.3200073,8.623305321,78.65000153,112.2200012,98.12000275,25.85000038,47.88101578
3/25/20,52.52455521,1101.619995,1102.48999,26.46896362,420.769989,32.83876419,21.05999947,18.81999969,20.63999939,89.52071381,156.2100067,14.46239376,45.90000153,342.3900146,8.663043976,79.16999817,109.7200012,100.7300034,25.96999931,47.83312607
3/26/20,57.34286499,1162.920044,1161.75,28.51937675,454.1700134,35.93971252,20.93000031,18.75,22.31999969,99.06798553,163.3399963,15.99031258,45.93999863,362.9899902,9.100170135,84.62999725,115.25,105.3600006,26.40999985,51.28124619
3/27/20,56.58782959,1110.26001,1110.709961,27.81105042,439.7000122,33.81698227,19.03000069,17.15999985,20.97999954,95.24308777,156.7899933,14.61614704,47.15000153,357.1199951,8.474285126,81.72000122,111.6999969,96.40000153,25.29000092,50.54373169
3/30/20,58.08796692,1146.310059,1146.819946,28.17453194,450.7799988,34.71694565,20.01000023,17.95000076,20.72999954,97.56000519,165.9499969,15.56749439,45.22999954,370.9599915,8.762390137,83.12000275,118.5100021,99.80000305,25.59000015,52.4593544
3/31/20,59.09136581,1161.949951,1162.810059,27.16796875,436.3099976,33.85049438,19.44000053,17.54000092,19.98999977,100.0366974,166.8000031,15.55788422,45.45999908,375.5,8.921345711,83.90000153,118.6100006,96.59999847,24.55999947,51.46323395
4/1/20,57.12430191,1102.099976,1105.619995,26.14276123,424.0299988,31.92067909,19.45000076,17.63999939,18.70000076,97.40021515,159.6000061,13.9723053,38.88000107,364.0799866,8.583566666,85.12999725,116.3300018,94.91999817,23.31999969,50.68740082
4/2/20,60.38286972,1117.030029,1120.839966,26.80448532,435.6600037,33.84064865,18.68000031,17.06999969,18.95999908,102.1538773,158.1900024,13.80894279,33.95000076,370.0799866,8.146440506,84.41000366,119.5100021,96.97000122,23.02000046,52.91910172
4/3/20,59.58810043,1092.699951,1097.880005,25.59287643,433.7999878,33.42712021,18.36000061,16.84000015,18.97999954,102.693161,154.1799927,13.04978752,33.56999969,361.7600098,8.126571655,81.98000336,118.4899979,93.87999725,23.09000015,52.3923111
4/6/20,61.19751358,1183.189941,1186.920044,27.43824959,459.5499878,35.67200089,19.64999962,18.07999992,21.11000061,106.3682632,165.5500031,14.43356609,34.50999832,379.9599915,8.87167263,86.08999634,121.2900009,99.58000183,24.93000031,54.30793381
4/7/20,59.47881699,1182.560059,1186.51001,28.03473473,451.75,36.37106705,20.67000008,18.70999908,20.77000046,106.1785126,168.8300018,14.78911877,37.84999847,372.2799988,8.732586861,86.51000214,120.0599976,101.2399979,25.61000061,54.57611847
4/8/20,60.67097855,1207,1210.280029,28.34770393,463.9299927,37.09967422,21.57999992,19.43000031,21.78000069,106.6578827,174.2799988,15.27920532,37.75999832,371.1199951,8.891541481,86.84999847,119.0999985,101.0699997,27.86000061,55.36152267
4/9/20,60.06496048,1206.569946,1211.449951,29.1443615,466.6400146,37.41474152,22.31999969,20.13999939,23.06999969,105.6592102,175.1900024,15.64436913,38.27000046,370.7200012,9.428014755,85.90000153,119.4000015,104.5,27.77000046,55.60839462
4/13/20,62.34000015,1210.410034,1217.560059,28.63222694,469.7000122,36.61721802,21.98999977,19.85000038,22,109.1545563,174.7899933,15.41374111,39.40999985,396.7200012,9.328667641,86.16999817,120,103.5,27.20999908,54.86294937
4/14/20,63.27999878,1265.22998,1269.22998,29.52372169,489.5700073,37.92673492,22.29999924,20.23999977,22.30999947,111.8809204,178.1699982,15.42334938,41.95999908,413.5499878,9.348536491,89.62000275,122.7799988,106.0299988,27.94000053,56.28607559
4/15/20,65.70999908,1257.300049,1262.469971,28.53738594,496.3200073,36.58768082,21.35000038,19.44000053,21.09000015,113.3589478,176.9700012,14.12605858,38.47000122,426.75,8.87167263,88.54000092,123.5,103.3700027,27.51000023,55.11465836
4/16/20,68.05000305,1257.430054,1263.469971,28.60377502,496.3500061,37.24736404,21.46999931,19.52000046,21.34000015,117.9428406,176.25,13.96269608,36.40000153,439.1700134,8.384872437,90.26999664,126.8199997,102.0199966,26.54999924,55.82138443
4/17/20,66.87999725,1279,1283.25,29.6185627,499.4200134,37.4935112,22.13999939,20.20000076,22.52000046,114.9967651,179.2400055,14.47200394,38.34999847,422.9599915,8.841867447,90.98999786,124.4400024,106.6299973,26.70000076,56.59587097
4/20/20,66.5,1261.150024,1266.609985,29.3814621,498.6700134,36.63690948,21.70000076,19.73999977,22.20999908,115.256424,178.2400055,14.14527798,36.65999985,437.4899902,8.71271801,89.94000244,125.3499985,102.2600021,27.01000023,56.27639771
4/21/20,65.72000122,1212.160034,1216.339966,28.32873726,490.7799988,35.16000748,20.78000069,19.01000023,21.56999969,113.1192627,170.8000031,13.48221779,36.47000122,433.8299866,8.384872437,87.22000122,125.7300034,100.5400009,25.75,55.00816345
4/22/20,66.98000336,1258.410034,1263.209961,27.94937706,496.0799866,35.17969894,20.37000084,18.55999947,22.37999916,114.4175339,182.2799988,13.49182701,36.34999847,421.4200134,8.384872437,90.16000366,127.4400024,100.9899979,28.44000053,56.14086151
4/23/20,65.87999725,1271.170044,1276.310059,27.97782898,499.1199951,35.5341568,20.38999939,18.60000038,22.87999916,114.3076859,185.1300049,14.12605858,39.45000076,426.7000122,8.623305321,90.33999634,124.5500031,101,27.86000061,55.75361252
4/24/20,66.65000153,1276.599976,1279.310059,28.17699242,508.5499878,36.58768082,21.02000046,19.13999939,23.39999962,116.15522,190.0700073,14.16449642,38.24000168,424.9899902,8.772325516,90.80000305,127.8799973,101.1900024,28.73999977,56.0827713
4/27/20,67.05999756,1270.859985,1275.880005,28.96416855,508.4400024,37.62150574,22.75,20.70000076,24.37000084,115.8656082,187.5,15.11584377,42.00999832,421.3800049,9.398210526,90.91000366,125.9300003,106.0599976,30,55.96659851
4/28/20,63.86000061,1232.589966,1233.670044,29.06848907,497.1600037,37.4935112,23.42000008,21.29000092,24.53000069,111.2018204,182.9100037,15.90382671,43.63999939,403.8299866,9.74592495,87.94000244,120.5100021,106.2099991,28.79000092,55.98596191
4/29/20,64.79000092,1342.180054,1341.47998,29.8082428,494.6700134,38.39933777,24.72999954,22.5,25.54999924,112.629921,194.1900024,17.30682373,46.52999878,411.8900146,10.43141747,89.30999756,121.1800003,112.25,31.09000015,56.266716
4/30/20,63.72999954,1346.699951,1348.660034,28.89777756,495.230011,37.05044174,22.42000008,20.40999985,25.02000046,114.1079559,204.7100067,16.31703949,44.86999893,419.8500061,9.845271111,87.80000305,121.0500031,108.1500015,28.68000031,55.61807632
5/1/20,64.72000122,1317.319946,1320.609985,28.35719109,509.6400146,36.41044998,21.67000008,19.54000092,23.98999977,113.1192627,202.2700043,15.78851509,41.16999817,415.269989,9.418079376,86.19999695,122.6500015,105.5,27.84000015,55.01784515
5/4/20,66.69999695,1322.900024,1326.800049,28.07266998,515.7299805,35.66215515,21.87000084,19.93000031,23.60000038,116.67453,205.2599945,15.25037766,41.83000183,428.1499939,9.57703495,88.95999908,124.9100037,103.1800003,28.22999954,54.44666672
5/5/20,68.52999878,1349.02002,1351.109985,28.20544624,513.4400024,35.49477768,21.25,19.36000061,24.30999947,119.4508286,207.0700073,15.17350197,40.25,424.6799927,9.487623215,88.97000122,125.2799988,101.0599976,28.06999969,54.70804977
5/6/20,72.87000275,1345.430054,1347.300049,27.30446625,503.9599915,34.59879303,20.85000038,19.04000092,22.89999962,115.1665421,208.4700012,15.58671093,38.49000168,434.2600098,9.60683918,86.58999634,127.7300034,100.8799973,27.68000031,53.86579514
5/7/20,73.09999847,1369.280029,1372.560059,27.39930344,514.25,35.03201294,20.53000069,18.87000084,23.35000038,116.644577,211.2599945,15.63476181,39.36999893,436.5299988,9.586969376,95.29000092,128.7799988,105.5699997,28.77000046,53.80770874
5/8/20,73.13999939,1384.339966,1388.369995,28.25286674,515.2800293,35.96737671,21.09000015,19.35000038,25.72999954,116.4648132,212.3500061,16.6437645,41.95999908,435.5499878,10.8586092,98.51999664,129.8500061,109.1600037,29.93000031,55.18242645
5/11/20,75.45999908,1403.589966,1403.26001,27.86401939,510.7399902,35.60307693,20.32999992,18.48999977,25.93000031,117.2138138,213.1799927,16.0383625,40.59000015,440.519989,10.63011074,96.72000122,132.5899963,107.7699966,29.69000053,54.60155869
5/12/20,72.25,1375.180054,1375.73999,27.39930344,501.9299927,34.80554962,19.78000069,17.92000008,25.15999985,116.2151489,210.1000061,15.50022507,38.15999985,431.8200073,10.52083015,94.61000061,131.6199951,104.5599976,29.14999962,53.69152832
5/13/20,73.66999817,1348.329956,1349.329956,26.64058495,498.2999878,34.43140793,19.12999916,17.34000015,23.71999931,116.7444382,205.1000061,14.53926945,37.45000076,438.269989,10.54069901,92.77999878,131.3800049,102.9199982,28.12999916,53.10098267
5/14/20,72.95999908,1356.859985,1356.130005,27.1053009,497.4400024,35.20923996,20.54000092,18.5,24.62000084,116.9641495,206.8099976,14.76028919,39.18999863,441.9500122,10.65991497,94.91000366,131.5299988,105.9100037,28.55999947,53.15906906
5/15/20,73.91999817,1373.060059,1373.189941,26.84922981,503.3900146,35.36677551,20.46999931,18.71999931,24.70999908,117.9728012,210.8800049,14.76989937,40.06000137,454.1900024,10.79900074,97.31999969,132.5399933,109.0500031,29,52.96544647
5/18/20,72.87999725,1385.180054,1383.939941,27.93040848,517.789978,37.50335693,21.28000069,19.29999924,26.73999977,116.9641495,213.1900024,15.97109699,46.15000153,452.5799866,11.0871067,101.9000015,135.5299988,116.8499985,29.63999939,53.94324112
5/19/20,73.02999878,1374.400024,1373.484985,27.46569252,520.4400024,37.62150574,21.04999924,19.13999939,26.76000023,118.3822556,216.8800049,15.42334938,44.86999893,451.0400085,11.0274992,98.59999847,142.2400055,114.3700027,29.87999916,52.64597321
5/20/20,73.77999878,1409.160034,1406.719971,28.06318474,512.7999878,38.56671906,21.17000008,19.11000061,28.34000015,119.3909149,229.9700012,16.01914406,47.72999954,447.6700134,11.37521267,98.13999939,146.8399963,119.9199982,32.22999954,52.5297966
5/21/20,72.47000122,1406.75,1402.800049,28.23389816,516.960022,38.3501091,20.67000008,18.64999962,28.55999947,117.2038269,231.3899994,15.6924181,45.52999878,436.25,11.30566978,94.38999939,138.1900024,117.8300018,32.34000015,52.24904633
5/22/20,73.08000183,1413.23999,1410.420044,28.3382206,512.9000244,38.14334869,20.29999924,18.36000061,29.55999947,119.660553,234.9100037,15.8365612,46.49000168,429.3200073,11.44475555,95.80000305,140.5099945,118.0199966,32.61999893,52.374897
5/26/20,70,1421.369995,1417.02002,29.22971916,509.8500061,38.91133118,21.92000008,19.79000092,30.87999916,116.4847794,232.1999969,16.8455658,49.68999863,414.769989,11.8024044,95.56999969,130.1999969,120.9499969,34.00999832,52.56851959
5/27/20,70.15000153,1420.280029,1417.839966,30.20657158,525.1099854,39.3150177,22.62000084,20.53000069,31.07999992,117.223793,229.1399994,17.47979546,51.70000076,419.8900146,12.0110321,97.19999695,134.5200043,121.5299988,33.06999969,53.38173676
5/28/20,70.22000122,1418.23999,1416.72998,29.45733452,534.6699829,38.94086838,21.96999931,19.93000031,31.19000053,121.1885147,225.4600067,16.75908089,49.00999832,413.4400024,11.8024044,99.22000122,134.0700073,116.75,31.60000038,53.94324112
5/29/20,71.98000336,1433.52002,1428.920044,29.26765442,544,38.99009705,21.75,19.59000015,31.64999962,122.7164764,225.0899963,16.68593788,49.15999985,419.730011,12.16998768,100.0400009,136.1699982,117.3000031,30.96999931,55.55030823
6/1/20,72.98999786,1434.869995,1431.819946,29.3340435,541.2999878,39.56116867,21.95000076,19.85000038,32.63000107,122.6166077,231.9100037,17.03701401,50.65999985,425.9200134,12.11037827,99.69999695,136.2200012,118.7699966,31.88999939,54.00133133
6/2/20,72.98000336,1442.310059,1439.219971,29.39094543,545.2199707,40.15192413,21.82999992,19.68000031,32.45000076,122.1971741,232.7200012,17.1150322,50.52999878,427.3099976,12.16998768,100.4100037,134.6000061,118.75,32.25999832,54.60155869
6/3/20,69.91999817,1439.25,1436.380005,29.88411522,547.2999878,40.66391754,22.27000046,20.21999931,33.93000031,117.7730637,230.1600037,17.84644318,53.90999985,421.9700012,12.82567596,101.2099991,129.3000031,122.1800003,34.88000107,55.01784515
6/4/20,69.80999756,1414.300049,1412.180054,30.15914917,540.0300293,40.65407181,23.09000015,20.86000061,34.74000168,117.0240631,226.2899933,18.14876366,53.47000122,414.3299866,12.70646,100.1699982,127.5899963,123.6900024,33.72000122,55.39541626
6/5/20,69.43000031,1440.02002,1438.390015,31.07910156,530.7199707,41.44174957,24.78000069,22.35000038,35.81999969,118.1625443,230.7700043,18.87042046,56.95999908,419.6000061,12.87535,101.1299973,128.9100037,124.8199997,34.86999893,55.89883041
6/8/20,70.73000336,1448.040039,1446.609985,31.51536179,540.3599854,42.45588303,26.14999962,23.42000008,37.31999969,119.3509674,231.3999939,19.72861099,57.09000015,419.4899902,13.27273655,104.4599991,134.8000031,127.2799988,36.63999939,56.2376709
6/9/20,72,1452.079956,1456.160034,30.93683815,531.5700073,41.50082779,23.87999916,21.52000046,35.27999878,120.9088898,238.6699982,18.76314735,53.41999817,434.0499878,12.79587269,103.1900024,134.4100037,123.8899994,35.91999817,56.0150032
6/10/20,73.81999969,1464.699951,1465.849976,30.48160744,533.8099976,40.72299576,23.17000008,20.82999992,33.33000183,124.6439056,236.7299957,18.19752121,52.47999954,434.480011,12.30907345,105.7900009,137.3099976,122.1800003,35.13999939,56.19894409
6/11/20,71.27999878,1401.900024,1403.839966,28.61325645,517.1699829,38.64548874,22.34000015,19.98999977,31.45999908,122.2570877,224.4299927,16.63717651,47.74000168,425.5599976,11.33547401,100.8899994,134.9199982,112.6399994,33.02999878,54.64996719
6/12/20,71.68000031,1412.920044,1413.180054,28.92622948,522.5700073,38.85225296,22.06999969,19.70000076,32.70000076,121.8076935,228.5800018,16.85172462,49.11999893,418.0700073,11.64344883,102.3099976,134,115.4899979,33.40000153,54.72740936
6/15/20,73.19000244,1420.73999,1419.849976,28.92622948,526.0200195,39.21655655,22.75,20.20999908,34.04000092,126.3516312,232.5,17.25156403,49.40000153,425.5,11.71299171,104.6800003,137.1499939,117.0800018,34.11000061,54.35953522
6/16/20,73,1446.469971,1442.719971,29.191782,532.4500122,39.13779068,22.26000023,20.03000069,35.24000168,125.5626907,235.6499939,17.39784622,49.20000076,436.1300049,11.86201191,102.8899994,135.6699982,118.4400024,34.63000107,55.10497665
6/17/20,75.52999878,1452.540039,1451.119995,28.69861412,534.2299805,38.61595154,22.17000008,20,35.29000092,127.9395218,235.5299988,17.02726173,48,447.769989,12.21966076,102.6299973,138.9199982,117.6500015,34.34000015,54.84358978
6/18/20,76.01000214,1434.119995,1435.959961,28.78397179,535.1099854,38.83256149,22.52000046,20.32999992,36.88999939,129.1778717,235.9400024,17.1150322,48.31999969,449.8699951,11.85207748,106.3899994,141.25,118.3700027,34.02999878,55.07593155
6/19/20,76.58000183,1424.640015,1431.719971,28.74603271,536.6699829,38.4977951,22.14999962,20.13999939,35.45000076,130.0167542,238.7899933,16.63717651,46.50999832,453.7200012,11.7825346,106.9000015,142.6100006,114.3499985,33.40999985,54.3692131
6/22/20,76.12000275,1450.660034,1451.859985,28.55635452,527.6699829,37.84796524,21.84000015,19.87999916,35.25999832,129.5473785,239.2200012,16.33485985,45.77999878,468.0400085,11.88188171,106.5999985,141.1399994,115.9199982,33.47000122,53.88515472
6/23/20,76.44999695,1463.97998,1464.410034,28.68912888,521.039978,38.59626007,22.15999985,20.05999947,35.15999985,130.4262085,242.2400055,16.81271553,46.88000107,466.2600098,11.92162037,107.1600037,143.3699951,116.5899963,32.90999985,53.18811035
6/24/20,75.58000183,1432.699951,1431.969971,27.90195847,507.9899902,37.96611786,21.71999931,19.68000031,34.40999985,130.6958466,234.0200043,16.03254509,44.18000031,457.8500061,11.59377575,108.4300003,139.8699951,112.0699997,31.72999954,52.21032333
6/25/20,76.20999908,1441.099976,1441.329956,28.18647766,510.019989,37.97595978,21.26000023,19.27000046,33.86999893,130.5660248,235.6799927,16.05204582,44.16999817,465.9100037,11.68318748,110.1900024,140.3999939,111.3600006,31.37000084,52.54916
6/26/20,76.40000153,1362.540039,1359.900024,27.5795002,502.269989,38.05472946,20.26000023,18.51000023,32.54999924,130.7557526,216.0800018,15.81799507,42.61999893,443.3999939,11.40501595,105.1999969,141.1799927,109.0999985,29.04999924,51.46487427
6/29/20,75.5,1397.170044,1394.969971,28.36667442,509.2200012,38.34026337,21.22999954,19.35000038,33.04999924,130.5160828,220.6399994,16.54940796,44.29000092,447.2399902,11.57390594,105.9599991,137.7899933,111.5199966,29.48999977,52.94608307
6/30/20,75.90000153,1418.050049,1413.609985,28.6701622,510.0400085,38.60768509,21.10000038,19.26000023,34.50999832,131.8742828,227.0700073,16.73469925,44.33000183,455.0400085,11.7825346,104.1500015,139.5700073,111.5100021,29.79000092,53.37205887
7/1/20,78.02999878,1442,1438.040039,28.35719109,521.9099731,39.32081223,21.06999969,19.25,34.63000107,135.0400543,237.5500031,16.63717651,46.02000046,485.6400146,12.00109768,106.1299973,144.1100006,113.0100021,30.80999947,52.92672348
7/2/20,77.51000214,1469.930054,1464.699951,28.5279007,517.6900024,38.87510681,20.79000092,18.93000031,33.06000137,133.6618958,233.4199982,16.63717651,45.36000061,476.8900146,11.95142365,106.0100021,144.3999939,112.1800003,30.87000084,53.04290009
7/6/20,78.66999817,1499.650024,1495.699951,28.91674805,526.289978,39.9447937,21.23999977,19.21999931,33.5,134.0913239,240.2799988,16.92974091,45.45999908,493.8099976,12.09050941,106.7799988,145.6799927,114.4300003,32.34000015,53.47854996
7/7/20,78.5,1489.920044,1485.180054,28.75551796,528.0200195,39.68727493,20.36000061,18.37000084,32.68000031,134.600647,240.8600006,16.76395607,45.04000092,493.1600037,11.92162037,105.8000031,147.2700043,113.6299973,32.99000168,53.28492737
7/8/20,79.27999878,1503.599976,1496,28.88829231,528.3099976,39.36042786,20.21999931,18.19000053,31.96999931,135.4295349,243.5800018,16.57866287,46.06000137,502.7799988,11.77260017,106.6100006,147.8200073,116.6600037,35.40999985,53.61408615
7/9/20,80.63999939,1518.660034,1510.98999,28.50234604,530.1900024,38.91472626,19.25,17.25,30.82999992,138.5853424,244.5,15.98378181,45.04999924,507.7600098,11.65338326,106.1699982,150.7599945,116.8099976,35.72000122,52.80642319
7/10/20,81.26999664,1539.01001,1541.73999,29.07161903,537.9199829,40.12306976,20.22999954,18.07999992,31.87000084,140.6226196,245.0700073,16.54940796,46.43999863,548.7299805,11.88188171,107.0500031,153.9100037,119.3399963,35.40000153,53.34486771
7/13/20,77.94999695,1512.22998,1511.339966,28.71461678,533.7800293,40.15278625,20.52000046,18.25,32.04999924,135.1299286,239,16.55916023,45.65999985,525.5,11.85207748,104.5199966,146.8200073,116.2200012,33.81999969,53.30570602
7/14/20,79.76999664,1520.859985,1520.579956,28.90759087,542.9500122,40.78667068,20.64999962,18.45000076,32.49000168,138.3456573,239.7299957,16.91999054,46.40999985,524.8800049,12.3488121,105.3899994,151.0500031,118.6600037,34.38000107,54.27489853
7/15/20,79.15000153,1516.880005,1513.640015,28.95583534,552.0100098,41.55922318,21.78000069,19.53000069,33.77999878,138.2457733,240.2799988,17.60264015,51.84000015,523.2600098,12.56737423,104.9199982,151.2799988,120.9000015,35.66999817,53.90288544
7/16/20,79.37000275,1514.920044,1518,29.32248497,558.0300293,41.73750305,22.02000046,19.70000076,33.22999954,137.8663025,240.9299927,17.74892426,50.84999847,527.3900146,12.67665672,104.4899979,150.3099976,119.4300003,35.27999878,54.60775375
7/17/20,78.63999939,1516.849976,1515.550049,29.18740273,564.6599731,41.77711868,21.42000008,19.17000008,32.74000168,138.125946,242.0299988,17.55387878,51.04000092,492.9899902,12.73626423,105.3499985,150.5800018,118.6500015,35.81000137,55.1168251
7/20/20,81.16000366,1563.839966,1565.719971,28.80145454,565.5100098,41.54932022,20.77000046,18.51000023,32.5,141.3416595,245.4199982,17.01751137,49.20999908,502.4100037,12.57730865,106.1399994,154.6999969,117.7900009,37.06000137,54.69586182
7/21/20,80.76000214,1555.920044,1558.420044,29.18740273,564.6799927,42.16339493,20.97999954,18.80999947,33.54999924,139.1545715,241.75,17.24181175,49.18000031,490.1000061,12.66672134,105.5800018,153.0599976,118.6200027,37.00999832,54.66649246
7/22/20,81.09999847,1564.849976,1568.48999,29.10056686,565.1199951,42.16339493,21.11000061,18.90999985,33.54999924,138.1159668,239.8699951,17.55387878,48.99000168,489.8200073,12.76606846,104.9300003,154.0500031,119.0299988,36.93999863,54.5783844
7/23/20,79.61000061,1516.75,1515.680054,28.84969902,560.4199829,42.08415985,21.35000038,19.10000038,33.40000153,135.1798706,232.6000061,18.00247765,48,477.5799866,12.63691807,104.5100021,151.4799957,118.1200027,38.43999863,54.67628098
7/24/20,79.98999786,1508.209961,1511.869995,28.53129005,561.7199707,42.9359436,21.14999962,18.93000031,33.36000061,135.0600433,230.7100067,18.09024811,47.91999817,480.4500122,12.62698269,104.9300003,156.0200043,117.6100006,37.54000092,55.65526581
7/27/20,81.62999725,1529.430054,1530.199951,28.26112747,559.9099731,43.14393997,20.87999916,18.69000053,33.38000107,135.9788055,233.5,18.10000038,47.34000015,495.6499939,12.79587269,105.6200027,159.2400055,116.3099976,36.84999847,55.67484665
7/28/20,80.72000122,1503.650024,1500.339966,28.64707565,561.4099731,42.79728317,20.78000069,18.61000061,33.13000107,134.600647,230.1199951,17.95371819,47.29000092,488.5100098,12.62698269,104.5199966,156.4100037,116.1800003,36.61000061,56.27202988
7/29/20,81.19999695,1523.51001,1522.02002,28.52164268,566.4199829,43.48069382,21,18.86000061,33.41999817,135.7490997,233.2899933,18.44132614,46.93999863,484.480011,12.78593731,105.7799988,157.8200073,115.6100006,37.15999985,56.24266052
7/30/20,81.69999695,1538.369995,1531.449951,28.53129005,563.4400024,43.25288773,21.14999962,18.92000008,32.84000015,138.4055634,234.5,17.95371819,46.47000122,485.7999878,12.81574154,105.4800034,159.5599976,115.6600037,36.72000122,56.09580994
7/31/20,82.62999725,1487.949951,1482.959961,28.54093933,580,42.3911972,21.10000038,18.95000076,32.11000061,141.4315338,253.6699982,17.60264015,46.81000137,488.8800049,12.63691807,107.3799973,164.0200043,116.9400024,36.40000153,56.27202988
8/3/20,84.79000092,1482.76001,1474.449951,28.57953644,589.7000122,42.4704361,21.34000015,19.12999916,33.95999908,142.1705627,251.9600067,17.96347046,46.66999817,498.6199951,12.91508865,106.8799973,167.6900024,116.3499985,36.38999939,56.03707504
8/4/20,86.44999695,1473.300049,1464.969971,28.95583534,600.0100098,42.79728317,22.01000023,19.69000053,33.74000168,146.1252899,249.8300018,18.05124092,47.75999832,509.6400146,13.30254173,108.3899994,177.5200043,117.2900009,36.34999847,56.69299316
8/5/20,84.31999969,1479.089966,1473.609985,28.80145454,598.2600098,41.88607025,21.12000084,19.07999992,34.06999969,145.9854736,249.1199951,18.22677994,47.63999939,502.1099854,13.20319462,107.9000015,176.0200043,127.6100006,36.79000092,56.33076859
8/6/20,86.83999634,1504.949951,1500.099976,28.79180527,602.1400146,42.46052933,21.62999916,19.69000053,34.29999924,146.7544403,265.2799988,18.07074356,47.47000122,509.0799866,13.4217577,108.0999985,177.3399963,130.8200073,37.68999863,56.61467361
8/7/20,82.47000122,1498.369995,1494.48999,28.96548462,601.8699951,42.40110397,20.97999954,19.29999924,34.16999817,143.7983856,268.4400024,17.95371819,47.65000153,494.730011,14.24633598,115.0899963,174.9600067,129.9299927,37.13999939,57.29996109
8/10/20,82.26000214,1496.819946,1496.099976,29.13916206,602.3400269,42.60910034,21.78000069,19.95000076,35.36999893,140.5127563,263,18.64612198,50.79999924,483.3800049,14.7430706,116.0699997,174.7299957,128.7899933,37.43999863,57.75029755
8/11/20,79.12000275,1480.540039,1480.319946,29.13916206,590.4799805,42.57938385,22.47999954,20.72999954,35.22999954,135.5194092,256.1300049,18.82165909,51.68999863,466.9299927,14.79274368,113.5899963,167.1100006,130.4900055,37.27999878,57.28038025
8/12/20,81.70999908,1507.23999,1506.619995,29.11986351,598.7399902,42.92604446,21.81999969,20.06999969,34.43000031,139.7138214,259.8900146,18.5290947,51.34999847,475.4700012,15.07091522,115.25,168.1100006,131.7899933,37.43999863,57.36848831
