Date,CHTR,TTWO,DHR,WST,IDXX,AJG,KEY,PGR,AMD,CDNS,PAYC,PYPL,SNPS,ZBRA,NEM,NEE,ODFL,ROL,TDY,CHD,BWA,DG,TGT,TSLA,AAPL
2016-03-23,202.32000732421875,35.220001220703125,47.85072326660156,63.72129440307617,75.45999908447266,39.46912384033203,9.570140838623047,29.844009399414062,2.680000066757202,22.8799991607666,33.59000015258789,40.52000045776367,47.56999969482422,67.9000015258789,22.976036071777344,26.0808162689209,44.931819915771484,11.186964988708496,88.37999725341797,42.64966583251953,34.01620864868164,80.08148193359375,69.91715240478516,44.51599884033203,24.678110122680664
2016-03-24,198.33999633789062,35.189998626708984,47.820465087890625,63.70178985595703,75.58999633789062,39.433258056640625,9.510645866394043,29.538528442382812,2.7899999618530273,23.0,33.70000076293945,38.91999816894531,47.869998931884766,68.19000244140625,23.362340927124023,26.25588607788086,44.95808410644531,11.174450874328613,86.86000061035156,42.59376907348633,34.18286895751953,79.78685760498047,70.38038635253906,45.54999923706055,24.571147918701172
2016-03-28,198.1199951171875,35.400001525878906,47.92137145996094,64.76432037353516,75.86000061035156,39.38842010498047,9.502147674560547,29.72520637512207,2.7799999713897705,22.969999313354492,34.08000183105469,38.7400016784668,47.68000030517578,67.51000213623047,23.638275146484375,26.056434631347656,44.492027282714844,11.178622245788574,86.41000366210938,42.84061813354492,34.3680419921875,81.81124114990234,71.03238677978516,46.051998138427734,24.45953369140625
2016-03-29,203.02999877929688,37.0,48.0626335144043,67.13301849365234,78.12999725341797,39.69327926635742,9.366159439086914,29.71672821044922,2.859999895095825,23.59000015258789,35.02000045776367,39.529998779296875,48.27000045776367,68.58999633789062,24.78799819946289,26.373332977294922,45.75891876220703,11.533167839050293,88.55000305175781,42.985015869140625,34.65505599975586,81.90626525878906,71.17822265625,46.0260009765625,25.03852653503418
2016-03-30,203.52000427246094,37.2400016784668,47.94659423828125,66.7333755493164,77.75,39.78293228149414,9.47664737701416,29.72520637512207,2.859999895095825,23.3700008392334,35.2400016784668,39.040000915527344,48.130001068115234,67.94999694824219,24.604042053222656,26.260318756103516,45.71296691894531,11.366325378417969,88.51000213623047,42.90583419799805,35.108726501464844,81.86824035644531,71.71868133544922,45.37799835205078,25.475679397583008
2016-03-31,202.42999267578125,37.66999816894531,47.86082458496094,67.5716781616211,78.31999969482422,39.88156509399414,9.383158683776855,29.818557739257812,2.8499999046325684,23.579999923706055,35.599998474121094,38.599998474121094,48.439998626708984,69.0,24.447681427001953,26.224853515625,45.69983673095703,11.312100410461426,88.13999938964844,42.933773040771484,35.55313491821289,81.35502624511719,70.5862808227539,45.95399856567383,25.343137741088867
2016-04-01,203.47000122070312,37.9900016784668,48.24930191040039,68.7901611328125,79.37000274658203,40.01606369018555,9.323664665222168,30.107065200805664,2.8299999237060547,23.639999389648438,35.43000030517578,39.400001525878906,49.279998779296875,68.1500015258789,24.484474182128906,26.306854248046875,45.594818115234375,11.412203788757324,88.94999694824219,43.64173126220703,34.88652801513672,82.98023223876953,70.99807739257812,47.518001556396484,25.575666427612305
2016-04-04,205.35000610351562,37.65999984741211,47.300785064697266,68.20526885986328,79.75,39.845703125,9.315163612365723,29.844009399414062,2.8299999237060547,23.549999237060547,35.79999923706055,38.790000915527344,48.93000030517578,66.70999908447266,24.19013786315918,26.309064865112305,45.18783187866211,11.383008003234863,86.80000305175781,43.10145568847656,32.66444396972656,81.89675903320312,70.60343933105469,49.39799880981445,25.838420867919922
2016-04-05,203.30999755859375,36.93000030517578,47.058597564697266,67.6301498413086,79.19000244140625,39.209110260009766,9.17917537689209,29.40275764465332,2.759999990463257,23.5,34.43000030517578,38.54999923706055,48.41999816894531,65.72000122070312,25.109920501708984,25.78386116027832,44.63644027709961,11.182795524597168,86.08000183105469,43.75352096557617,32.571861267089844,80.4616470336914,70.4318618774414,51.09400177001953,25.533809661865234
2016-04-06,204.97000122070312,37.09000015258789,47.346187591552734,68.0590591430664,80.16000366210938,39.45119094848633,9.340662956237793,29.504587173461914,2.799999952316284,23.459999084472656,35.52000045776367,39.15999984741211,48.56999969482422,66.79000091552734,25.51462745666504,25.863636016845703,44.603614807128906,11.2578763961792,87.41000366210938,43.97707748413086,32.201515197753906,80.40463256835938,70.49189758300781,53.08399963378906,25.80121612548828
