Date,ARE,AMT,AIV,AVB,BXP,CBRE,CCI,DLR,DRE,EQIX,EQR,ESS,EXR,FRT,PEAK,HST,IRM,KIM,MAA,PLD,PSA,O,REG,SBAC,UDR,VTR,VNO,WELL,WY,SPGSLG
4/6/20,135.0340424,230.808075,3.446111441,140.6026917,87.7071991,39.77999878,145.370285,136.0891266,31.57051849,645.0822754,58.22284317,206.7172394,97.32426453,69.98883057,22.18432236,10.42000008,21.85972404,8.498350143,101.7417068,78.82663727,198.006012,45.00792313,33.67318344,276.1681519,33.95658112,25.31132889,31.56044006,40.96673584,16.9993763,
4/7/20,135.6127167,223.5358429,3.34327054,142.8125,89.5827713,42.04999924,143.2104797,137.064682,30.90381241,616.7952271,58.77494812,208.6812439,94.97593689,72.63773346,22.93275452,10.68999958,23.12573242,8.979204178,100.301796,79.53403473,191.717804,47.4309082,35.22511673,275.3719177,34.35053635,26.22153091,35.03584671,42.7881279,17.18825912,
4/8/20,144.6064911,244.6165314,3.545069933,155.7804565,96.59200287,45.25999832,153.7846527,142.2448425,32.76666641,656.9904785,63.20147324,227.6310577,95.67751312,77.31905365,25.60024643,11.26000023,24.33547401,9.45024395,107.201828,84.67254639,193.4769592,51.08461761,39.17201233,300.653656,37.52449417,29.19420815,38.02281189,49.71710587,19.34548759,
4/9/20,154.7673798,254.7741089,3.877845049,162.2062988,102.479744,45.61000061,160.410614,144.6641998,34.86483383,679.4223022,67.24055481,240.1151733,100.276741,82.83841705,27.20265961,11.90999985,25.4233017,10.6180315,112.7295837,90.12547302,202.7294769,54.49794388,42.26630402,304.3861694,39.91223526,32.72849655,40.8407135,54.54522324,20.88636971,
4/13/20,144.5182037,246.1410522,3.7206738,156.4395142,97.22040558,43.45999908,153.4817047,137.2695618,33.23728561,649.9978638,64.41223145,233.1536255,93.98203278,80.50737762,25.7633667,11.40999985,24.60743141,10.35307217,107.627037,84.89852905,195.7706451,51.47882843,41.31790161,287.6544495,37.4274292,31.52780914,39.5350914,50.57479858,19.98172379,
4/14/20,152.3742676,251.4036865,3.831275702,161.8864441,102.170372,43.86000061,162.0133514,141.3375854,34.91385651,681.3509521,66.75624847,245.6183014,93.17327881,81.48988342,26.23353577,11.43999958,25.01067734,10.52971172,111.1863174,87.59060669,199.1139832,54.14218903,42.10344696,301.2010193,38.2039299,32.12815475,41.52639771,51.41320801,20.21036911,
4/15/20,149.0886383,243.9039459,3.636268139,156.1196747,96.36962891,42.88999939,158.7687836,137.454895,33.04119492,668.1372681,63.91823959,238.5984039,90.62032318,75.09398651,24.46800232,11.27000046,23.07884407,9.528751373,107.2467346,85.02626038,189.8128815,49.5173645,39.57436752,300.4147644,35.91324615,29.55247688,39.86384201,46.76819229,19.00749016,
4/16/20,149.1474915,248.1317749,3.507232666,156.2844391,90.94593811,42.54000092,158.1237793,138.4792175,33.36474228,675.2682495,63.18209839,239.2109528,89.04176331,70.16220093,23.73875999,11,22.74124146,8.321710587,105.6182327,86.65721893,188.5105286,47.89242554,35.51250839,307.2627258,35.55411911,28.75847435,37.85374069,45.52502823,18.85837173,
4/17/20,152.3252258,250.3787537,3.798289299,165.1235809,92.32844543,44.5,163.2544861,145.5519562,34.23733902,687.3446655,67.59894562,253.6104584,90.71775055,72.58956909,25.19724655,11.36999989,23.43519974,8.753497124,110.6792526,88.64189148,190.9597168,50.35386658,37.03570557,313.3641663,37.79626465,30.298069,39.49751663,47.31749725,19.98172379,
4/20/20,148.0882568,245.0766907,3.562533855,155.567215,88.40328217,41.95999908,158.7296906,140.2059479,33.10001755,663.4094238,63.5501709,235.1954193,87.07345581,68.9485321,24.36245155,10.80000019,23.13510895,8.40021801,105.7937546,86.95197296,187.888504,48.91160965,35.62746811,298.8719788,35.301754,27.74175835,35.83425522,43.73255157,19.06713676,
4/21/20,144.5672455,238.4934998,3.468424797,153.3768311,85.49324799,39.97000122,156.04216,141.1619873,32.73725128,664.8436279,61.80668259,232.1716156,86.54727173,67.82154846,23.49887466,10.56000042,23.16324425,8.14507103,104.8673706,87.44322968,185.536499,47.9308815,34.09469223,292.6610413,34.53495789,27.04458618,33.88050842,42.14244843,18.64960861,
4/22/20,148.0392151,249.3143921,3.583877325,154.9178619,87.65884399,39.77000046,159.4626465,145.5324554,33.49220276,677.2958374,63.59860611,237.9372559,89.15869904,65.45197296,23.87309265,10.61999989,22.97568703,8.174510002,105.6182327,86.33300018,187.587204,48.24818039,33.9509964,305.1326904,35.58323288,26.92838669,34.9513092,42.68212509,18.90807915,
4/23/20,145.1164856,244.9978638,3.409243584,152.6014557,85.96697998,39.99000168,156.9021759,144.8983459,32.78627396,677.9881592,61.80668259,234.563446,85.67030334,67.6096344,23.33575821,10.81000042,22.91004372,8.47872448,102.3710022,85.23258972,182.2320404,47.42128372,34.12343216,305.242157,35.13674545,27.2285614,35.20491791,41.54496002,18.86831284,
4/24/20,146.6170959,241.0656738,3.404392242,153.5028381,87.35914612,39.99000168,157.9380951,146.3616638,33.6294632,677.602356,61.98103333,234.9134521,86.61548615,66.71382141,23.24939919,11.10000038,22.06603813,8.439471245,103.7849579,87.48252869,181.9696045,47.99818802,33.94141388,304.366272,35.22410202,26.83155823,35.477314,42.46047211,19.49460793,
4/27/20,147.8822937,246.5943909,3.547980547,155.7998505,91.01361847,41.38999939,160.0783234,150.4589691,35.02170563,694.3175049,63.24990463,245.0835571,89.31460571,70.72088623,24.29528809,11.56999969,22.91004372,9.126404762,107.9293289,90.23355103,187.5386353,49.33468628,35.86696243,307.3622437,36.51503754,27.57714844,37.65648651,44.27222061,20.53842735,
4/28/20,149.245575,240.0013428,3.610072613,157.4668732,93.84630585,41.90000153,157.5960388,150.3809204,35.49232101,676.2771606,62.83340454,240.6013184,90.29876709,74.39082336,25.43712616,11.68999958,23.24764442,9.96053791,109.3628082,88.02290344,185.6434021,51.14230347,38.82714081,303.8885193,36.65092468,28.23559189,39.03725815,47.27895355,21.24425125,
4/29/20,153.3648529,233.3787079,3.687687159,160.7040253,94.98712158,44.91999817,151.9082794,144.9763794,34.80600357,671.8856812,63.75357819,242.3125458,87.24884796,80.91194153,26.20475006,12.56999969,23.39768982,10.98112488,109.879631,88.58293915,181.473938,53.14222717,42.54412079,290.1129456,36.99064255,31.62463951,41.60154724,50.63262177,22.22842598,
4/30/20,154.0710297,234.5514679,3.654701471,157.9320831,93.95265961,42.93000031,155.8076019,145.8348694,34.02164459,667.810791,63.01743317,237.3344574,85.9821167,80.20877075,25.08209991,12.31000042,22.67559814,10.70635223,109.1385193,87.66920471,180.239624,53.02925491,42.06512833,288.5701599,36.3694458,31.32446289,41.16006851,49.37017441,21.74130821,
5/1/20,148.0882568,230.8065186,3.538278818,153.5609741,89.84379578,39.70000076,152.8562469,142.3521423,32.64901352,663.5083618,60.35377884,230.2464905,84.92975616,75.53707886,24.13216591,11.43999958,22.13168144,10.40213871,106.905426,85.33083344,179.1802521,50.00701523,39.20075226,285.4248962,35.0396843,29.36850357,39.45055008,45.611763,17.86425591,
5/4/20,146.7053375,233.2013092,3.53245759,153.2895966,86.69206238,39.38999939,154.146225,142.2058258,32.16859055,668.5723267,60.53780746,235.5746155,83.11734772,74.68942261,24.11297417,11.10999966,21.49398994,10.20587063,107.5587845,85.60592651,176.002121,48.86763382,38.53974533,287.1567688,35.46675873,29.15547752,37.4968071,46.56581879,17.67537498,
5/5/20,150.0105743,236.7787018,3.549921274,154.4332581,84.52645111,39.59000015,155.074646,144.3813171,32.27643967,678.8783569,60.450634,237.7428131,83.70198822,74.40045929,24.18014336,10.97000027,21.13763428,10.18624496,109.6163483,86.20526123,174.3984833,50.25805283,38.6259613,293.1388245,35.5249939,28.94245148,36.49175644,46.45017242,17.41690636,
5/6/20,148.2647858,233.8221741,3.495590448,151.9714813,80.51426697,38.15000153,151.4685059,146.0397339,32.28624725,676.7023926,59.10427475,234.6995697,81.85060883,70.6149292,23.05749321,10.52999973,20.55620766,9.636696815,107.2759857,85.41925812,171.1426086,50.67325974,36.52797699,287.0075073,34.9911499,27.5287323,33.78657913,43.67472458,18.12272644,
5/7/20,148.5786591,231.8412933,3.603281021,155.4993896,82.99892426,40.88999939,151.1753235,145.3861084,32.58037949,667.9492798,61.07053757,242.1569672,85.91390228,72.23316956,22.85284233,11.05000019,23.02257538,9.862404823,110.9230347,86.52949524,178.354126,52.53681564,37.47637939,284.7977905,36.72857666,26.22153091,35.40217209,40.47525787,18.52037239,
5/8/20,149.0788269,234.9062347,3.671194792,158.9109802,84.02372742,41.59999847,154.1169281,141.5131836,33.25689316,670.7384033,62.20381165,239.8137512,89.34383392,75.24810791,23.63246918,11.06000042,23.04133034,10.69653797,112.6978073,88.39626312,184.992218,52.97131729,40.19705963,290.5011292,37.21389008,29.14579391,37.67754364,42.93268204,19.73319435,
5/11/20,148.8827057,234.7781219,3.582907677,152.397934,81.07501984,40.81999969,156.1594391,140.830307,33.22747803,670.5801392,61.51609421,236.187149,89.52897644,72.48361206,23.13545609,10.17000008,22.5443058,9.901659012,110.2014313,87.32531738,181.6780396,52.16023636,38.87504196,295.1792603,36.67033768,28.11939812,35.12491989,40.53307724,19.23613739,
5/12/20,145.3518829,228.3328857,3.434468508,146.8346863,76.1540451,37.20000076,150.7160034,129.6797638,31.03126907,656.387207,58.22284317,223.5280151,83.12709045,69.88287354,21.38129425,9.829999924,21.66279221,9.204911232,106.0375443,82.74684143,173.455719,49.89113998,36.89200592,287.8236694,35.06880569,26.87997437,33.96810913,38.32621384,18.09290504,
5/13/20,140.7029724,227.800705,3.325807571,146.4082336,72.31589508,34.84000015,149.7093964,130.1578064,30.0385437,671.3713989,56.77962112,224.3836365,82.23062134,65.7024231,21.00122452,9.449999809,21.40021133,8.596484184,105.4037094,81.39096832,171.6382751,48.49106216,34.55452728,282.7673035,34.14670563,25.94072342,30.88010025,36.58192062,16.94967079,
5/14/20,137.8292847,226.2928619,3.294385433,147.183609,74.15279388,35.84999847,148.5855103,129.4748993,30.11756706,652.0452881,55.7141571,218.7735443,82.04549408,67.44587708,21.663908,10.03999996,21.23141098,9.047898293,102.8975754,82.60928345,173.9708252,48.64555359,34.97603989,281.6127014,33.87492752,26.94775581,33.47096634,38.87552261,17.27772903,
5/15/20,138.7119751,226.2534637,3.300276995,145.7200928,72.46090698,35.99000168,146.7286987,127.5726013,30.45341492,651.4517212,55.33639908,220.270874,79.71664429,69.3723526,21.38129425,10.06000042,21.0250988,8.979204178,104.2140274,81.82327271,171.0259705,48.26897812,35.84764481,282.7772217,33.73904037,27.0833168,33.76734161,39.17426682,17.22802353,
5/18/20,142.566452,232.6100006,3.583074093,153.5997467,78.24232483,39.09000015,152.8464508,128.2164459,32.05362701,655.1311035,58.5618515,233.9314423,84.9005127,75.92237091,23.44730759,11.77999973,22.19732666,10.21568489,111.5178833,85.31118011,178.2083435,51.242939,40.23973083,287.9829102,35.80647659,31.23731804,36.20524216,44.15421295,19.05719566,
5/19/20,142.5174103,226.6378021,3.458368301,149.8876801,75.2355957,37.97000122,149.0937042,128.1969452,31.48071289,645.6077881,55.90787888,224.5878143,85.21232605,74.91096497,23.45705223,11.55000019,22.00039291,10.26475239,108.3583984,83.1987915,178.4221649,50.77947235,40.56110382,282.9762878,34.83585358,31.40192986,35.81326675,44.22269821,18.41102028,
5/20/20,143.4099274,226.8053436,3.522194386,151.0313568,78.14563751,39.59999847,148.8982544,129.5041809,32.26106262,650.9205322,57.0798912,229.3228302,85.37798309,76.240242,23.33036423,11.53999996,22.39426041,10.75541782,108.7191925,85.59611511,178.7526093,49.66905975,40.28842545,282.428894,35.21439362,31.79893303,35.02931595,44.76080322,19.3653717,
5/21/20,142.6351013,224.8540344,3.513356209,149.4321442,77.2562027,40.75,147.4030151,127.5530701,32.6364212,639.9176636,56.11128235,228.9047394,84.70563507,77.03009796,23.60323143,11.43000031,22.44115067,11.04981899,110.9913025,84.88871002,177.6349182,49.9683876,40.98960114,279.9803467,34.81643677,31.88607979,34.17844009,45.41631699,19.3355484,
5/22/20,144.1651306,238.9172516,3.52513957,148.937851,75.41929626,40.29999924,152.651001,132.4893494,32.87348938,665.359436,55.59792328,229.8575897,84.02355194,75.60449982,23.92482948,11.22999954,22.66621971,11.1185112,111.4398651,86.01859283,181.2309723,50.3546257,40.18130112,288.6099548,35.21439362,32.64134979,32.64877701,46.78604507,19.66360664,
5/26/20,147.6272888,240.3955231,3.689122915,155.4703064,81.71308899,43.93999863,155.963974,134.957489,33.703228,653.4329834,58.37781906,240.3582611,89.83103943,80.41106415,24.88961983,12.17000008,23.30391121,12.01152515,113.8972473,88.44538116,187.0720978,53.57963181,43.94038391,292.1235352,37.12653732,34.41333771,36.02359772,50.01469421,20.97583961,
5/27/20,148.5394135,248.3584442,3.665556431,154.0068054,85.86062622,45.15000153,159.3551483,135.9135284,33.71310806,670.8410034,58.2422142,241.1652374,91.96500397,80.70966339,25.07477951,12.52000046,23.87595749,12.19797897,113.9752502,90.154953,191.4359589,53.48306656,44.65129852,301.9581909,37.17506409,36.18532562,37.76359177,50.76804733,21.72142601,
5/28/20,152.1585083,254.3798981,3.650826693,154.1327972,84.84549713,44.11999893,164.9549561,142.4789734,34.40455627,688.5270996,58.95898438,241.9625244,94.73233032,77.4828186,24.93834686,12.02999973,24.10102654,11.49141884,114.7358627,91.42238617,195.537384,53.78240204,43.52162552,309.7341919,37.32065964,35.59466171,36.23392868,50.22993851,21.31383896,
5/29/20,150.7657928,254.4292145,3.620387077,151.2057953,83.1246109,43.97999954,168.2483978,140.0498505,34.05883026,692.7773438,58.65871811,236.0413055,94.27436829,76.9723053,24.012537,11.93999958,24.15729523,10.90261841,113.4681778,89.89949799,197.0438538,53.6301651,41.67129898,313.1636047,35.89383698,33.84204483,34.61821747,49.57442474,20.0711937,
6/1/20,151.1384888,260.4802246,3.726436138,155.480011,86.04431152,44.13999939,169.8217926,138.9572449,34.77003479,705.2301025,59.18175888,240.0665588,96.29139709,81.74995422,24.87012863,12.25,24.76685143,11.75637817,114.6481018,92.06101227,199.0167999,54.85189438,44.2130661,316.7026978,36.65092468,34.37460709,36.45381927,51.92253494,20.9261322,
6/2/20,151.9819641,259.7706604,3.7009058,153.8808136,87.21413422,45.99000168,170.5840912,136.5769043,35.20465851,691.8438721,58.5618515,239.9498749,97.61659241,85.09238434,25.41586876,12.27999973,25.04818726,12.24704552,114.8333893,93.7902298,201.9033661,55.46276855,44.5928688,317.2809143,36.55386353,36.34025192,37.77314758,53.59555817,21.57230949,
6/3/20,151.7465668,263.515625,3.941479445,157.0113373,92.36712646,49.5,170.5938568,136.0793762,36.14305496,684.1974487,59.69512177,246.0461121,99.76029968,90.15901947,26.89715958,12.60999966,26.63304138,13.64054012,119.3483124,95.61769867,202.1172028,58.33287048,47.96240997,313.9811096,38.03892136,39.29356384,39.48445892,57.69496918,21.98983765,
6/4/20,148.2255554,255.9567566,3.927732229,153.9777222,93.76896667,50.40999985,163.8408508,133.6112366,35.70843506,660.5531006,59.72418213,243.5375977,98.8638382,91.29563904,27.07257652,13.06000042,27.25197601,14.04288673,115.8182755,91.7171402,195.0028381,58.28438568,48.50777054,299.6652527,37.60214233,39.87454224,39.49402618,57.44058609,22.15883827,
6/5/20,155.5421906,261.0518494,4.144739628,167.3721619,98.65126038,54.02000046,164.7692719,137.8256073,36.36037064,668.8152466,64.31537628,255.2438812,100.6957397,96.28520966,28.60259628,14.01000023,27.86153603,14.93590069,121.3473663,94.03585815,200.5718536,60.3205986,49.47188568,296.2657471,40.47520065,41.89828491,41.83631897,60.26809692,23.28218651,
6/8/20,157.0035706,263.013031,4.302830696,172.5864868,103.6012192,55.49000168,168.9031677,138.1377869,36.75548172,671.5361938,66.02980042,268.5447388,101.8845139,98.77036285,29.06062889,14.81999969,28.65865326,15.3971262,123.3854218,96.05982208,200.8731384,62.22108459,52.2960701,293.7335815,41.51377487,44.24156952,43.92049026,60.31702042,24.49500847,
6/9/20,157.0133514,261.9092407,4.196782112,168.8550415,100.8652039,53.33000183,170.3788452,138.0207062,36.44927216,686.4119263,63.33707428,260.6109314,100.315712,94.3587265,28.51488876,14.44999981,28.25540352,14.64150047,121.5619049,95.6275177,205.4313812,60.94116592,49.45241165,307.3016968,40.46549606,42.15004349,43.11741638,58.31134033,23.61024475,
6/10/20,154.8850861,261.4953308,4.060293674,166.0734253,96.82402802,51.33000183,170.1345215,134.8989563,35.21454239,690.6920166,62.59125519,253.085434,98.08432007,91.16078186,27.4428997,13.28999996,27.51455688,13.79755402,118.8119812,94.72361755,199.6971283,60.24303436,46.90090942,305.1782227,39.12602997,39.79707718,40.43094635,54.56415176,22.67577553,
6/11/20,149.4613495,247.8657074,3.829539537,156.8853455,89.51508331,46.31000137,158.158493,130.6553192,34.10821915,656.1043091,59.72418213,239.2692719,91.71165466,84.42775726,25.5717926,12.17000008,25.89219475,12.31573963,112.590538,89.31982422,190.4251709,56.12211227,43.55084229,289.1078491,36.68975067,35.69149017,37.15172195,50.22993851,20.54836845,
6/12/20,156.2091217,254.3404999,3.871762037,158.7074585,93.33390808,47.56999969,161.7503052,133.7935638,34.91820145,671.9334106,61.57421494,242.7597656,95.14518738,87.14408112,26.78021622,12.64000034,26.68744278,13.50315285,116.120575,92.80771637,192.9192657,58.59466553,46.63796616,296.4551697,37.94186401,38.16065598,38.40413666,54.04561234,21.6319561,
6/15/20,162.2017059,258.6865845,3.843286276,155.7610779,91.79670715,47.86000061,164.8993378,137.2564697,35.7677002,689.6989746,61.35143661,237.8594818,95.84369659,86.73953247,27.4428997,12.44999981,26.87930298,13.36576653,115.0771713,93.31189728,195.5901184,60.66967392,46.68666077,298.4490356,37.6894989,38.64480591,38.43282318,54.90658569,21.96995544,
6/16/20,165.9286804,260.9434204,3.97781086,162.1772156,95.87656403,48.36999893,166.8871307,140.1979523,36.45914841,692.3504028,62.65905762,244.6168518,96.04046631,89.40769196,27.82296753,12.81000042,27.02319527,13.86624622,118.0806122,95.79322815,195.2660828,61.24175262,47.787117,301.1108398,38.92219162,39.71961975,39.58962631,56.39372253,22.89448357,
6/17/20,167.6450348,260.1451416,3.842304468,157.7285614,94.14601135,47.79000092,166.7493439,143.1394348,36.27146912,693.1448364,60.55718231,236.3621674,95.4206543,86.09415436,27.25773811,12.31000042,26.71622276,13.08117962,115.6915054,95.59550476,194.1859436,61.14478683,45.63489532,296.9735718,37.36919022,38.41241074,38.20336914,54.80875015,22.24830627,
6/18/20,166.9683075,254.9297791,3.826592922,155.3733826,91.68070221,47.47999954,162.6162872,140.8374176,36.12329865,691.6651611,59.99538803,236.1968689,93.97444153,84.90937042,27.28697395,12.19999981,25.88163948,13.08117962,114.1800308,94.00389862,192.7228851,61.46476746,45.23561478,288.4000549,36.81592941,38.10255432,38.27985001,54.60329056,22.27812958,
6/19/20,162.6528625,262.8468628,3.746074438,150.3141327,87.7458725,46.74000168,167.7334137,137.5811157,35.16514969,706.4813843,58.27682114,227.3004761,91.46569824,82.6184845,25.64975548,11.67000008,25.26769447,12.48256588,111.8299255,90.82068634,187.1455383,59.66126251,43.47293091,301.3699951,36.65092468,34.66509247,37.42898178,49.89728928,22.56642532,
6/22/20,165.2617493,261.8572388,3.737237215,151.4190216,90.52055359,46.18999863,163.6889191,139.8044434,35.01698303,692.2907715,57.99316406,227.1060181,91.31813049,82.5892334,26.18575096,11.28999996,24.70171356,12.81622028,111.3521042,91.50279236,186.8313293,59.57398987,44.22280121,296.2059326,36.64122009,34.74255753,37.4385376,50.26907349,22.3874836,
6/23/20,164.1240387,261.7582703,3.689122915,150.527359,89.52475739,46.00999832,162.8918304,139.6076965,34.9577179,689.8578491,57.48453903,225.8128967,90.18673706,82.78420258,26.28320313,11.23999977,25.03746414,12.80640602,110.7182541,90.40547943,184.8380127,59.40915298,44.92398071,292.8762207,36.3597374,34.33587265,37.42898178,50.36691284,22.63601303,
6/24/20,160.3382263,251.5452271,3.554597616,146.9025269,86.71140289,42.75,159.51651,137.7483521,34.15761185,684.8330078,56.22275162,221.4570618,89.01599884,80.39582062,25.32815933,10.97999954,24.01102448,12.57088566,107.7733078,88.77433014,186.0261383,57.6541214,43.20025635,286.8846741,35.32116699,33.29979324,36.11920166,48.31231689,21.622015,
6/25/20,163.3982697,251.7233734,3.644935846,148.6470947,87.05944824,43.52000046,162.0947418,140.7488708,34.61199188,691.9929199,57.12263107,222.9057465,90.30479431,82.55998993,25.91287994,10.85999966,23.63690186,12.51200581,108.5826797,90.42525482,187.5775757,57.76078796,43.90143204,288.4000549,35.70941544,34.45207596,36.2434845,49.12437057,21.86060143,
6/26/20,158.7199249,243.9250336,3.573254347,146.7183838,84.34276581,43.04000092,158.7587738,138.3090973,34.15761185,681.7644653,55.75325012,218.5596313,89.53742218,80.68827057,25.81542778,10.73999977,23.66567993,12.28629875,107.5295258,88.80397797,185.8592072,56.63602066,43.32685471,293.2849731,35.32116699,34.58763504,35.02931595,48.66453552,21.36354446,
6/29/20,159.5689545,251.1691742,3.650826693,149.8625488,87.67697144,44.24000168,159.7133179,137.8565674,34.15761185,684.1279297,56.40859604,222.2083282,90.34415436,82.62823486,26.48785591,10.96000004,24.65374947,12.48256588,108.7484589,90.12867737,187.6463318,57.96440887,44.62208176,288.2903442,35.70941544,35.53656769,36.8840332,50.15166855,22.04948425,
6/30/20,160.1810455,255.8600616,3.695995808,151.4689331,88.37119293,45.22000122,164.6828308,139.8044434,34.9577179,697.414856,57.53344345,224.8972473,90.87541199,83.06690979,26.85817719,10.78999996,25.03746414,12.60032654,111.8201752,92.26400757,188.4220428,57.91963196,44.69025421,297.0035095,36.28208923,35.89928436,36.53029633,50.631073,22.32783508,
7/1/20,163.300766,262.6390381,3.81088233,155.7884979,88.04853058,44.84999847,169.1504669,144.9987793,35.67879868,723.1049194,59.4994812,234.9070587,95.3911438,85.26031494,28.086092,10.89000034,25.18135834,12.66901875,114.7456207,94.06322479,195.5606689,59.46740341,44.96293259,300.4229431,37.74773407,37.5658226,36.93183517,52.48020554,22.06936646,
7/2/20,162.9354706,261.471283,3.835431099,156.6406555,89.51519012,45.50999832,167.9991302,146.179306,35.81708908,713.4128418,59.26473236,232.6303253,95.67645264,83.38861084,27.74500656,10.94999981,25.0950222,12.52181911,114.6090927,94.45865631,195.7570496,59.47712708,44.53443909,299.6552734,37.4371376,36.55609512,36.44425583,51.49204636,22.10913086,
7/6/20,162.6886597,263.2130432,3.791243315,156.2194824,89.31963348,46.38000107,171.5220642,145.411972,35.89611053,717.6431885,58.28660202,230.8148193,94.65327454,83.95402527,26.984869,11.21000004,25.34443855,12.68864632,113.1463776,94.46852875,192.9781799,58.65943909,44.7779007,301.4597473,37.01005936,36.52668762,36.03315735,51.17896652,22.4371891,
7/7/20,158.5323486,263.2130432,3.731345415,151.547287,86.31786346,44.31000137,168.7765198,145.097168,35.22441483,716.0543213,56.33034897,223.8668213,93.54156494,80.24959564,26.361166,10.84000015,24.97990799,11.92320442,111.7226639,93.74687195,190.9456024,57.014328,42.93731308,304.5502014,35.816185,34.73270416,34.2358017,48.86999512,22.06936646,
7/8/20,158.7989044,261.9561768,3.674393892,150.1564026,85.63343048,44.49000168,168.6781158,144.7233276,35.05649567,715.3392944,56.22275162,222.6891937,94.12201691,78.2414093,26.16625977,10.72999954,25.0950222,11.92320442,110.9913025,94.66625214,189.8654785,56.97540283,42.26535416,302.2472839,35.45705032,34.69348907,34.28360748,48.94826508,22.53660011,
7/9/20,160.1810455,262.8468628,3.609585762,148.5304413,83.16943359,43.86999893,168.9142761,144.6446228,35.46148682,723.6212769,55.46959305,219.7451172,93.66945648,76.8863678,26.17600632,10.51000023,25.11420822,11.61899281,109.7626114,95.46700287,191.8391571,55.60284042,41.01881409,306.8331604,35.27079773,33.6543541,33.38492584,48.1362114,22.47695351,
7/10/20,158.7594147,261.6098328,3.651809454,149.6078949,85.44764709,44.20000076,168.7666931,144.9987793,35.35282898,711.6055298,55.45981598,221.1288452,94.69263458,77.93920135,25.98109627,10.84000015,25.65140915,11.87413979,110.7767639,93.73698425,190.9161224,55.4763031,41.81737518,303.48349,35.46685791,35.15424347,34.41744995,49.45701599,23.55059814,
7/13/20,158.7890167,253.2770996,3.662610292,149.0201874,88.2147522,43.18999863,164.2498474,140.3750305,34.87869263,696.243103,55.7728157,220.697052,94.44667816,78.163414,25.65950203,10.81999969,25.76652527,11.57973862,109.5480728,92.50126648,189.4039612,55.32054901,41.47653198,290.8325195,35.44725037,34.20333099,35.18228149,48.93847656,23.61024475,
7/14/20,161.385498,256.2558899,3.717598677,151.2338409,90.39518738,43.34999847,166.6509552,144.3986816,35.0663681,711.9232178,55.7728157,224.0434723,95.72564697,76.03824615,25.51332092,10.60999966,26.19820595,11.2853384,111.1223297,92.31343079,190.3368073,56.02142334,40.97012329,296.2059326,35.86877441,34.47782135,35.05799484,48.8602066,24.31606674,
7/15/20,161.6421814,254.6031952,3.749020338,151.3709717,91.10895538,45.22000122,165.322464,141.8310242,35.38246155,708.9143066,56.45750809,222.0513153,96.49302673,78.93354797,26.16625977,11.61999989,26.47640038,11.79563332,110.6205368,92.66931915,189.3155975,57.07274246,41.84659195,292.0088806,36.36872101,35.26207733,36.47293854,49.93642807,24.91253662,
7/16/20,160.9511108,254.8110352,3.695014238,151.2044678,89.25119019,44.59000015,163.0984955,138.1812134,35.07624817,709.1229248,55.96844101,220.0787811,95.13534546,77.4810257,25.5717926,11.25,26.23657608,11.61899281,110.2171326,91.04805756,184.9754791,56.12849808,40.99933624,290.6630554,36.03542328,34.54644394,35.44041061,48.80150986,24.99206543,
7/17/20,164.6236725,256.4241333,3.650826693,150.7342987,91.00140381,44.95000076,166.2671661,141.4178314,35.63928986,719.1923218,55.73368835,219.0091248,97.08331299,76.45742798,26.41963768,11.01000023,26.15983391,11.40309811,111.1026459,94.25104523,188.824646,57.03379822,40.60979843,296.7243652,35.76094055,35.43853378,34.98151398,49.88750839,25.79730034,
7/20/20,163.1625519,257.8294067,3.532994986,146.4930878,87.54008484,44.25999832,167.4480438,141.8998871,35.35282898,726.7494507,53.96327972,211.2269745,95.40098572,73.1526947,25.03579903,10.60000038,25.78570938,11.04000473,108.249321,93.64801788,184.3961334,55.85594559,40.09365082,299.8546753,35.05513,33.59553146,33.46141052,48.23404694,25.47918129,
7/21/20,163.6265564,256.5231018,3.530049562,144.4557495,89.50541687,43.93999863,164.8599548,140.9751434,35.94549942,720.9301758,53.37639999,211.6980286,95.204216,72.55802917,25.21121597,10.89000034,26.15983391,11.0007515,107.5999451,96.8114624,183.4633026,55.67098236,39.5190773,295.9367676,34.81986618,34.3307724,33.9011879,48.41015244,25.5288887,
7/22/20,166.7363892,256.3548889,3.609585762,147.3256683,91.06984711,44.36000061,165.3815155,142.5196533,36.73572922,730.4038086,54.48168564,216.712738,96.35529327,73.28916931,26.12727737,10.86999989,26.38047028,11.07925892,110.3647232,97.25631714,184.9067535,56.9461937,40.28842545,297.2826233,35.75114059,35.61499405,34.65645981,51.19853592,25.95635796,
7/23/20,166.371109,255.2266541,3.550670147,145.1119995,89.44674683,43.91999817,164.1022186,143.4247437,36.81475067,731.5656738,53.63071442,212.2966461,95.3911438,71.98287201,25.9031353,10.72999954,26.39006424,10.88299179,109.853096,97.77038574,183.6400604,55.82673645,39.37299728,297.7611389,34.94730377,35.33069992,34.10195541,50.81696701,26.2545929,
7/24/20,166.4007263,253.6729431,3.500590801,143.8386841,88.65473938,43.15999985,164.0431824,144.6052856,36.80487061,732.2608032,53.15143585,210.1278534,93.85638428,71.1542511,25.5717926,10.5,26.13105583,10.54933739,109.4792023,98.76885223,182.0100555,55.89487076,38.91528702,297.7611389,34.79045868,35.06601334,33.47096634,50.30820847,25.95635796,
